   345.000000      -90.0000000    
   342.500000      -90.0000000    
   340.000000      -90.0000000    
   337.500000      -90.0000000    
   335.000000      -90.0000000    
   332.500000      -90.0000000    
   330.000000      -90.0000000    
   327.500000      -90.0000000    
   325.000000      -90.0000000    
   322.500000      -90.0000000    
   320.000000      -90.0000000    
   317.500000      -90.0000000    
   315.000000      -90.0000000    
   312.500000      -90.0000000    
   310.000000      -90.0000000    
   307.500000      -90.0000000    
   305.000000      -90.0000000    
   302.500000      -90.0000000    
   300.000000      -90.0000000    
   297.500000      -90.0000000    
   295.000000      -90.0000000    
   292.500000      -90.0000000    
   290.000000      -90.0000000    
   287.500000      -90.0000000    
   285.000000      -90.0000000    
   282.500000      -90.0000000    
   280.000000      -90.0000000    
   277.500000      -90.0000000    
   275.000000      -90.0000000    
   272.500000      -90.0000000    
   270.000000      -90.0000000    
   267.500000      -90.0000000    
   265.000000      -90.0000000    
   262.500000      -90.0000000    
   260.000000      -90.0000000    
   257.500000      -90.0000000    
   255.000000      -90.0000000    
   252.500000      -90.0000000    
   250.000000      -90.0000000    
   247.500000      -90.0000000    
   245.000000      -90.0000000    
   242.500000      -90.0000000    
   240.000000      -90.0000000    
   237.500000      -90.0000000    
   235.000000      -90.0000000    
   232.500000      -90.0000000    
   230.000000      -90.0000000    
   227.500000      -90.0000000    
   225.000000      -90.0000000    
   222.500000      -90.0000000    
   220.000000      -90.0000000    
   217.500000      -90.0000000    
   215.000000      -90.0000000    
   212.500000      -90.0000000    
   210.000000      -90.0000000    
   207.500000      -90.0000000    
   205.000000      -90.0000000    
   202.500000      -90.0000000    
   200.000000      -90.0000000    
   197.500000      -90.0000000    
   195.000000      -90.0000000    
   192.500000      -90.0000000    
   190.000000      -90.0000000    
   187.500000      -90.0000000    
   185.000000      -90.0000000    
   182.500000      -90.0000000    
   180.000000      -90.0000000    
   177.500000      -90.0000000    
   175.000000      -90.0000000    
   172.500000      -90.0000000    
   170.000000      -90.0000000    
   167.500000      -90.0000000    
   165.000000      -90.0000000    
   162.500000      -90.0000000    
   160.000000      -90.0000000    
   157.500000      -90.0000000    
   155.000000      -90.0000000    
   152.500000      -90.0000000    
   150.000000      -90.0000000    
   147.500000      -90.0000000    
   145.000000      -90.0000000    
   142.500000      -90.0000000    
   140.000000      -90.0000000    
   137.500000      -90.0000000    
   135.000000      -90.0000000    
   132.500000      -90.0000000    
   130.000000      -90.0000000    
   127.500000      -90.0000000    
   125.000000      -90.0000000    
   122.500000      -90.0000000    
   120.000000      -90.0000000    
   117.500000      -90.0000000    
   115.000000      -90.0000000    
   112.500000      -90.0000000    
   110.000000      -90.0000000    
   107.500000      -90.0000000    
   105.000000      -90.0000000    
   102.500000      -90.0000000    
   100.000000      -90.0000000    
   97.5000000      -90.0000000    
   95.0000000      -90.0000000    
   92.5000000      -90.0000000    
   90.0000000      -90.0000000    
   87.5000000      -90.0000000    
   85.0000000      -90.0000000    
   82.5000000      -90.0000000    
   80.0000000      -90.0000000    
   77.5000000      -90.0000000    
   75.0000000      -90.0000000    
   72.5000000      -90.0000000    
   70.0000000      -90.0000000    
   67.5000000      -90.0000000    
   65.0000000      -90.0000000    
   62.5000000      -90.0000000    
   60.0000000      -90.0000000    
   57.5000000      -90.0000000    
   55.0000000      -90.0000000    
   52.5000000      -90.0000000    
   50.0000000      -90.0000000    
   47.5000000      -90.0000000    
   45.0000000      -90.0000000    
   42.5000000      -90.0000000    
   40.0000000      -90.0000000    
   37.5000000      -90.0000000    
   35.0000000      -90.0000000    
   32.5000000      -90.0000000    
   30.0000000      -90.0000000    
   27.5000000      -90.0000000    
   25.0000000      -90.0000000    
   22.5000000      -90.0000000    
   20.0000000      -90.0000000    
   17.5000000      -90.0000000    
   15.0000000      -90.0000000    
   12.5000000      -90.0000000    
   10.0000000      -90.0000000    
   7.50000000      -90.0000000    
   5.00000000      -90.0000000    
   2.50000000      -90.0000000    
   0.00000000      -90.0000000    
   0.00000000      -90.0000000    
   0.00000000      -87.5000000    
   0.00000000      -85.0000000    
   0.00000000      -82.5000000    
   0.00000000      -80.0000000    
   0.00000000      -77.5000000    
   0.00000000      -75.0000000    
   0.00000000      -72.5000000    
   0.00000000      -70.0000000    
   0.00000000      -67.5000000    
   0.00000000      -65.0000000    
   0.00000000      -62.5000000    
   0.00000000      -60.0000000    
   0.00000000      -57.5000000    
   0.00000000      -55.0000000    
   0.00000000      -52.5000000    
   0.00000000      -50.0000000    
   0.00000000      -47.5000000    
   0.00000000      -45.0000000    
   0.00000000      -42.5000000    
   0.00000000      -40.0000000    
   0.00000000      -37.5000000    
   0.00000000      -35.0000000    
   0.00000000      -32.5000000    
   0.00000000      -30.0000000    
   0.00000000      -27.5000000    
   0.00000000      -25.0000000    
   0.00000000      -22.5000000    
   0.00000000      -20.0000000    
   0.00000000      -17.5000000    
   0.00000000      -15.0000000    
   0.00000000      -12.5000000    
   0.00000000      -10.0000000    
   0.00000000      -7.50000000    
   0.00000000      -5.00000000    
   0.00000000      -2.50000000    
   0.00000000       0.00000000    
   0.00000000       2.50000000    
   0.00000000       5.00000000    
   0.00000000       7.50000000    
   0.00000000       10.0000000    
   0.00000000       12.5000000    
   0.00000000       15.0000000    
   0.00000000       17.5000000    
   0.00000000       20.0000000    
   0.00000000       22.5000000    
   0.00000000       25.0000000    
   0.00000000       27.5000000    
   0.00000000       30.0000000    
   0.00000000       32.5000000    
   0.00000000       35.0000000    
   0.00000000       37.5000000    
   0.00000000       40.0000000    
   0.00000000       42.5000000    
   0.00000000       45.0000000    
   0.00000000       47.5000000    
   0.00000000       50.0000000    
   0.00000000       52.5000000    
   0.00000000       55.0000000    
   0.00000000       57.5000000    
   0.00000000       60.0000000    
   0.00000000       62.5000000    
   0.00000000       65.0000000    
   0.00000000       67.5000000    
   0.00000000       70.0000000    
   0.00000000       72.5000000    
   0.00000000       75.0000000    
   0.00000000       77.5000000    
   0.00000000       80.0000000    
   0.00000000       82.5000000    
   0.00000000       85.0000000    
   0.00000000       87.5000000    
   0.00000000       90.0000000    
